"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Conservation","Invasive"
"NZOR-6-44592","Ricciocarpus natans","(L.) Corda","species","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Ricciaceae","Ricciocarpus",,"1072","",""
"https://id.biodiversity.org.au/taxon/apni/51268847","Podolepis jaceoides","(Sims) Voss","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Podolepis","Showy Copper-wire Daisy","1072","South Australia : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2894408","Leptospermum myrtifolium","Sieber ex DC.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Leptospermum","Swamp Tea-tree","1071","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2891429","Hedera helix","L.","species","Plantae","Charophyta","Equisetopsida","Apiales","Araliaceae","Hedera","Ivy","1070","",""
"https://id.biodiversity.org.au/node/apni/2907757","Coreopsis lanceolata","L.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Coreopsis","Garden Coreopsis","1070","",""
"https://id.biodiversity.org.au/node/apni/2920729","Digitaria porrecta","S.T.Blake","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Digitaria","Finger Panic Grass","1070","Queensland : Conservation Status | New South Wales : Conservation Status",""
"https://id.biodiversity.org.au/taxon/apni/51299864","Atriplex nummularia","Lindl.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Atriplex","Oldman Saltbush","1070","",""
"https://id.biodiversity.org.au/taxon/apni/51413279","Spiranthes australis","(R.Br.) Lindl.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Spiranthes","Austral Ladies Tresses","1068","South Australia : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2916410","Coprosma hirtella","Labill.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Coprosma","Currant Bush","1066","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2919452","Dianella prunina","R.J.F.Hend.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Hemerocallidaceae","Dianella",,"1066","",""
"https://id.biodiversity.org.au/node/apni/2919490","Hibbertia bracteata","(R.Br. ex DC.) Benth.","species","Plantae","Charophyta","Equisetopsida",,"Dilleniaceae","Hibbertia",,"1066","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2902871","Rhodanthe pygmaea","(DC.) Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Rhodanthe","Pigmy Sunray","1062","",""
"https://id.biodiversity.org.au/node/apni/5272169","Eucalyptus globulus","Labill.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Blue Gum","1062","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2897991","Leucopogon pimeleoides","A.Cunn. ex DC.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon",,"1060","",""
"https://id.biodiversity.org.au/node/apni/2915158","Grevillea oleoides","Sieber ex Schult. & Schult.f.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea",,"1060","",""
"https://id.biodiversity.org.au/taxon/apni/51288703","Glinus lotoides","L.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Molluginaceae","Glinus","Hairy Carpet-weed","1060","",""
"https://id.biodiversity.org.au/taxon/apni/51295066","Coronidium rutidolepis","(DC.) N.G.Walsh","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Coronidium",,"1059","",""
"https://id.biodiversity.org.au/node/apni/2886406","Polyscias murrayi","(F.Muell.) Harms","species","Plantae","Charophyta","Equisetopsida","Apiales","Araliaceae","Polyscias","Pencil Cedar","1058","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2900758","Quintinia verdonii","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Aquifoliales","Paracryphiaceae","Quintinia","Possumwood","1056","",""
"https://id.biodiversity.org.au/node/apni/2911884","Crassocephalum crepidioides","(Benth.) S.Moore","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Crassocephalum","Thickhead","1055","",""
"https://id.biodiversity.org.au/taxon/apni/51412196","Pterostylis longifolia","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Pterostylis","Tall Greenhood","1055","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2890763","Passiflora foetida","L.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Passifloraceae","Passiflora","Stinking Passion Flower","1054","",""
"https://id.biodiversity.org.au/node/apni/2915471","Baeckea utilis","F.Muell. ex Miq.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Baeckea","Mountain Baeckea","1054","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2890182","Daphnandra apatela","Schodde","species","Plantae","Charophyta","Equisetopsida","Laurales","Atherospermataceae","Daphnandra","Yellow Wood","1053","",""
"https://id.biodiversity.org.au/node/apni/2905836","Melichrus procumbens","(Cav.) Druce","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Melichrus","Jam Tarts","1052","",""
"https://id.biodiversity.org.au/node/apni/2891123","Pyracantha angustifolia","(Franch.) C.K.Schneid.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Pyracantha","Fire-thorn","1048","",""
"https://id.biodiversity.org.au/node/apni/2894095","Pultenaea paleacea","Willd.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Pultenaea","Spreublutige","1047","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2898216","Persoonia media","R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Persoonia","Geebung","1047","",""
"https://id.biodiversity.org.au/node/apni/2901863","Lobelia trigonocaulis","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Asterales","Campanulaceae","Lobelia","Forest Lobelia","1045","",""
"https://id.biodiversity.org.au/node/apni/2886392","Eucalyptus smithii","R.T.Baker","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Blackbutt Peppermint","1043","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2904310","Eragrostis dielsii","Pilg.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Eragrostis","Mallee Lovegrass","1043","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2910418","Alectryon tomentosus","(F.Muell.) Radlk.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Sapindaceae","Alectryon","Hairy Alectryon","1043","",""
"https://id.biodiversity.org.au/node/apni/2887537","Eucalyptus planchoniana","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Needlebark Stringybark","1042","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2890949","Dysphania melanocarpa","(J.M.Black) Mosyakin & Clemants","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Dysphania",,"1042","",""
"https://id.biodiversity.org.au/node/apni/2896746","Olax stricta","R.Br.","species","Plantae","Charophyta","Equisetopsida","Santalales","Olacaceae","Olax","Olax","1042","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2919449","Atriplex holocarpa","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Atriplex","Pop Saltbush","1042","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2900816","Hedychium gardnerianum","Sheppard ex Ker Gawl.","species","Plantae","Charophyta","Equisetopsida","Zingiberales","Zingiberaceae","Hedychium","Ginger Lily","1041","",""
"https://id.biodiversity.org.au/taxon/apni/51267840","Brachyscome microcarpa","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Brachyscome","Brisbane Daisy","1040","",""
"https://id.biodiversity.org.au/node/apni/2890600","Rhynchosia minima","(L.) DC.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Rhynchosia","Ryncho","1038","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2915505","Thysanotus patersonii","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Thysanotus","Twining Fringe Lily","1038","",""
"https://id.biodiversity.org.au/node/apni/2887083","Opercularia varia","Hook.f.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Opercularia","Variable Stinkweed","1035","",""
"https://id.biodiversity.org.au/node/apni/2910096","Syagrus romanzoffiana","(Cham.) Glassman","species","Plantae","Charophyta","Equisetopsida","Arecales","Arecaceae","Syagrus","Queen Palm","1035","",""
"https://id.biodiversity.org.au/taxon/apni/51399038","Caladenia fuscata","(Rchb.f.) M.A.Clem. & D.L.Jones","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","Dusky Caladenia","1035","South Australia : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2902498","Persoonia hirsuta","Pers.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Persoonia","Hairy Geebung","1032","EPBC Act Threatened Species | New South Wales : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2919714","Sclerolaena lanicuspis","(F.Muell.) F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Sclerolaena","Woolly Copperburr","1031","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2899419","Arthropodium strictum","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Arthropodium","Chocolate Lily","1029","",""
"https://id.biodiversity.org.au/node/apni/2899518","Alternanthera nana","R.Br.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Alternanthera","Hairy Joyweed","1029","",""
"https://id.biodiversity.org.au/node/apni/2891728","Hicksbeachia pinnatifolia","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Hicksbeachia","Beef Nut","1028","Queensland : Conservation Status | EPBC Act Threatened Species | New South Wales : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2896394","Diospyros geminata","(R.Br.) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ebenaceae","Diospyros","Iron Tree","1027","",""
"https://id.biodiversity.org.au/node/apni/2918096","Minuria leptophylla","DC.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Minuria","Minnie Daisy","1027","",""
"https://id.biodiversity.org.au/node/apni/2904956","Eleusine indica","(L.) Gaertn.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Eleusine","Crow's-foot Grass","1026","",""
"https://id.biodiversity.org.au/node/apni/2910118","Cassytha filiformis","L.","species","Plantae","Charophyta","Equisetopsida","Laurales","Lauraceae","Cassytha","Dodder Laurel","1025","",""
"https://id.biodiversity.org.au/node/apni/2911907","Styphelia tubiflora","Sm.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Styphelia",,"1023","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2913303","Allocasuarina nana","(Sieber ex Spreng.) L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Fagales","Casuarinaceae","Allocasuarina","Stunted Sheoak","1023","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2913817","Zieria laevigata","Bonpl.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Zieria",,"1023","",""
"https://id.biodiversity.org.au/node/apni/2918800","Eucalyptus consideniana","Maiden","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Yertchuk","1023","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2888006","Zieria involucrata","R.Br. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Zieria",,"1021","EPBC Act Threatened Species | New South Wales : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2891411","Telopea aspera","Crisp & P.H.Weston","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Telopea",,"1021","",""
"https://id.biodiversity.org.au/node/apni/2904836","Nyssanthes diffusa","R.Br.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Nyssanthes","Barbwire Weed","1021","",""
"https://id.biodiversity.org.au/node/apni/2912430","Cyclophyllum coprosmoides","(F.Muell.) S.T.Reynolds & R.J.F.Hend.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Cyclophyllum","Coast Canthium","1020","",""
"https://id.biodiversity.org.au/node/apni/2903757","Eucalyptus cinerea","F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Mealy Stringybark","1017","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2904539","Hakea tephrosperma","R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Hakea","Needlewood","1017","South Australia : Conservation Status",""
"https://id.biodiversity.org.au/taxon/apni/51412230","Pterostylis mutica","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Pterostylis","Midget Greenhood","1017","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2908801","Xyris gracilis","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Xyridaceae","Xyris","Slender Yellow-eye","1016","",""
"https://id.biodiversity.org.au/node/apni/2912998","Patersonia fragilis","(Labill.) Asch. & Graebn.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Iridaceae","Patersonia","Short Purple Flag","1016","",""
"https://id.biodiversity.org.au/node/apni/2908719","Eryngium ovinum","A.Cunn.","species","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Eryngium","Blue Devil","1015","South Australia : Conservation Status | Tasmania : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2905156","Poranthera ericifolia","Rudge","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Phyllanthaceae","Poranthera",,"1013","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2913956","Leucopogon leptospermoides","R.Br.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon",,"1013","",""
"https://id.biodiversity.org.au/node/apni/2895388","Samolus repens","(J.R.Forst. & G.Forst.) Pers.","species","Plantae","Charophyta","Equisetopsida","Ericales","Primulaceae","Samolus","Creeping Brookweed","1011","",""
"https://id.biodiversity.org.au/node/apni/2891749","Pandanus tectorius","Parkinson","species","Plantae","Charophyta","Equisetopsida","Pandanales","Pandanaceae","Pandanus","Screw Pine","1010","",""
"https://id.biodiversity.org.au/node/apni/2906385","Erythrina x sykesii","Barneby & Krukoff","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Erythrina","Thorny Coral Tree","1009","Queensland : Conservation Status",""
