Species,Species Name,Scientific Name Authorship,Taxon Rank,Kingdom,Phylum,Class,Order,Family,Genus,Vernacular Name,Conservation,Invasive
https://id.biodiversity.org.au/node/apni/2912188,Actites megalocarpus,(Hook.f.) Lander,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Actites,Dune Thistle,New Zealand Sensitive Species List for Vascular Plants,
https://id.biodiversity.org.au/node/apni/2912202,Oplismenus undulatifolius,(Ard.) Roem. & Schult.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Oplismenus,,,
https://id.biodiversity.org.au/node/apni/2912284,Lobelia membranacea,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asterales,Campanulaceae,Lobelia,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2912568,Ficus platypoda,(Miq.) A.Cunn. ex Miq.,species,Plantae,Charophyta,Equisetopsida,Rosales,Moraceae,Ficus,Rock Fig,,
https://id.biodiversity.org.au/node/apni/2912585,Passiflora caerulea,L.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Passifloraceae,Passiflora,Blue Passion Fruit,,
https://id.biodiversity.org.au/node/apni/2912905,Gleichenia microphylla,R.Br.,species,Plantae,Charophyta,Equisetopsida,Gleicheniales,Gleicheniaceae,Gleichenia,Coral Fern,South Australia : Conservation Status,
https://id.biodiversity.org.au/node/apni/2912912,Howittia trilocularis,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Howittia,Blue Howittia,,
https://id.biodiversity.org.au/node/apni/2913030,Dodonaea triangularis,Lindl.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Sapindaceae,Dodonaea,,,
https://id.biodiversity.org.au/node/apni/2913140,Solanum nodiflorum,Jacq.,species,Plantae,Charophyta,Equisetopsida,Solanales,Solanaceae,Solanum,Nightshade,,Non-native species | National Weeds Lists | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2913199,Pelargonium x asperum,Ehrh. ex Willd.,species,Plantae,Charophyta,Equisetopsida,Geraniales,Geraniaceae,Pelargonium,Rose-oil Geranium,,
https://id.biodiversity.org.au/node/apni/2913225,Cassia fistula,L.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Cassia,Golden Rain Tree,,Non-native species
https://id.biodiversity.org.au/node/apni/2913328,Bidens alba,(L.) DC.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Bidens,,,Non-native species
https://id.biodiversity.org.au/node/apni/2913376,Asparagus officinalis,L.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Asparagaceae,Asparagus,Asparagus,,Non-native species | Weeds listing  Queensland Government | VIC State Notifiable Pests
https://id.biodiversity.org.au/node/apni/2913493,Bulbine vagans,E.M.Watson,species,Plantae,Charophyta,Equisetopsida,Asparagales,Asphodelaceae,Bulbine,,,
https://id.biodiversity.org.au/node/apni/2913588,Phaleria chermsideana,(F.M.Bailey) C.T.White,species,Plantae,Charophyta,Equisetopsida,Malvales,Thymelaeaceae,Phaleria,Scrub Daphne,,
https://id.biodiversity.org.au/node/apni/2913596,Bothriochloa ewartiana,(Domin) C.E.Hubb.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Bothriochloa,Desert Bluegrass,,
https://id.biodiversity.org.au/node/apni/2913706,Anthoxanthum odoratum,L.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Anthoxanthum,Sweet Vernal,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2913811,Calceolaria tripartita,Ruiz & Pav.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Calceolariaceae,Calceolaria,Lady's Slipper,,Non-native species
https://id.biodiversity.org.au/node/apni/2913817,Zieria laevigata,Bonpl.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Rutaceae,Zieria,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2913990,Ipomoea alba,L.,species,Plantae,Charophyta,Equisetopsida,Solanales,Convolvulaceae,Ipomoea,Moon Flower,,Non-native species | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2914109,Xanthorrhoea macronema,F.Muell. ex Benth.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Xanthorrhoeaceae,Xanthorrhoea,Coastal Grasstree,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2914124,Aristida benthamii,Henrard,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Aristida,Bentham's Wiregrass,,
https://id.biodiversity.org.au/node/apni/2914254,Deparia petersenii,(Kunze) M.Kato,species,Plantae,Charophyta,Equisetopsida,Polypodiales,Woodsiaceae,Deparia,Japanese Lady Fern,,
https://id.biodiversity.org.au/node/apni/2914311,Solanum chenopodioides,Lam.,species,Plantae,Charophyta,Equisetopsida,Solanales,Solanaceae,Solanum,Whitetip Nightshade,,Non-native species | National Weeds Lists | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2914327,Grewia occidentalis,L.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Grewia,,,
https://id.biodiversity.org.au/node/apni/2914337,Lepidium virginicum,L.,species,Plantae,Charophyta,Equisetopsida,Brassicales,Brassicaceae,Lepidium,Virginian Peppercress,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2914399,Ozothamnus cassinioides,(Benth.) Anderb.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Ozothamnus,Everlasting,,
https://id.biodiversity.org.au/node/apni/2914407,Goodenia grandiflora,Sims,species,Plantae,Charophyta,Equisetopsida,Asterales,Goodeniaceae,Goodenia,Large Flowered Goodenia,Western Australia : Conservation status,
https://id.biodiversity.org.au/node/apni/2914556,Dictymia brownii,(Wikstr.) Copel.,species,Plantae,Charophyta,Equisetopsida,Polypodiales,Polypodiaceae,Dictymia,Strap Fern,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2914831,Gratiola peruviana,L.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Plantaginaceae,Gratiola,Austral Brooklime,,
https://id.biodiversity.org.au/node/apni/2914867,Ischaemum afrum,(J.F.Gmel.) Dandy,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Ischaemum,,,
https://id.biodiversity.org.au/node/apni/2914869,Phyllanthus similis,Müll.Arg.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Phyllanthaceae,Phyllanthus,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2915006,Mangifera indica,L.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Anacardiaceae,Mangifera,Mango,,
https://id.biodiversity.org.au/node/apni/2915021,Acronychia wilcoxiana,(F.Muell.) T.G.Hartley,species,Plantae,Charophyta,Equisetopsida,Sapindales,Rutaceae,Acronychia,Doughwood,,Non-native species | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2915080,Cyperus sphaeroideus,L.A.S.Johnson & O.D.Evans,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Cyperus,Globe Kyllinga,South Australia : Conservation Status,
https://id.biodiversity.org.au/node/apni/2915086,Panicum obseptum,Trin.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Panicum,White Water Panic,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2915166,Pomaderris ferruginea,Sieber ex Fenzl,species,Plantae,Charophyta,Equisetopsida,Rosales,Rhamnaceae,Pomaderris,,,Non-native species
https://id.biodiversity.org.au/node/apni/2915174,Scleria novae-hollandiae,Boeckeler,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Scleria,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2915251,Podolepis neglecta,G.L.Davis,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Podolepis,Podolepis,,
https://id.biodiversity.org.au/node/apni/2915336,Syzygium hodgkinsoniae,(F.Muell.) L.A.S.Johnson,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Syzygium,Red Lilly Pilly,Queensland : Conservation Status | EPBC Act Threatened Species | New South Wales : Conservation Status,
https://id.biodiversity.org.au/node/apni/2915362,Thalia geniculata,L.,species,Plantae,Charophyta,Equisetopsida,Zingiberales,Marantaceae,Thalia,,,Non-native species
https://id.biodiversity.org.au/node/apni/2915402,Carronia multisepalea,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Ranunculales,Menispermaceae,Carronia,,,
https://id.biodiversity.org.au/node/apni/2915450,Pellaea falcata,(R.Br.) Fée,species,Plantae,Charophyta,Equisetopsida,,Pteridaceae,Pellaea,Sickle Fern,Queensland : Conservation Status | New Zealand Sensitive Species List for Vascular Plants,
https://id.biodiversity.org.au/node/apni/2915451,Caesalpinia bonduc,(L.) Roxb.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Caesalpinia,Knicker Nut,New South Wales : Conservation Status,Non-native species
https://id.biodiversity.org.au/node/apni/2915551,Dysphania glomulifera,(Nees) Paul G.Wilson,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Chenopodiaceae,Dysphania,Crumbweed,,
https://id.biodiversity.org.au/node/apni/2915629,Cortaderia selloana,(Schult. & Schult.f.) Asch. & Graebn.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Cortaderia,Pampas Grass,,Non-native species | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2915706,Aeschynomene indica,L.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Aeschynomene,Budda Pea,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2915900,Paspalidium albovillosum,S.T.Blake,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Paspalidium,Pale Summer-grass,,
https://id.biodiversity.org.au/node/apni/2916127,Angophora floribunda,(Sm.) Sweet,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Angophora,Apple,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2916257,Lotus australis,Andrews,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Lotus,Australian Trefoil,Tasmania : Conservation Status,Non-native species
https://id.biodiversity.org.au/node/apni/2916270,Acacia uncifolia,(J.M.Black) O'Leary,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,Coast Wirilda,Tasmania : Conservation Status | Victoria : Conservation Status,Non-native species | Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2916353,Picris angustifolia,DC.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Picris,,,
https://id.biodiversity.org.au/node/apni/2916504,Bauhinia galpinii,N.E.Br.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Bauhinia,Nasturtium Bauhinia,,Non-native species
https://id.biodiversity.org.au/node/apni/2916618,Terminalia catappa,L.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Combretaceae,Terminalia,Indian Almond,,Non-native species | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2916672,Korthalsella japonica,(Thunb.) Engl.,species,Plantae,Charophyta,Equisetopsida,Santalales,Santalaceae,Korthalsella,Jointed Mistletoe,,
https://id.biodiversity.org.au/node/apni/2916706,Oldenlandia galioides,(F.Muell.) F.Muell.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Rubiaceae,Oldenlandia,,New South Wales : Conservation Status,
https://id.biodiversity.org.au/node/apni/2916741,Cyperus gunnii,Hook.f.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Cyperus,Flecked Sedge,,
https://id.biodiversity.org.au/node/apni/2916843,Todea barbara,(L.) T.Moore,species,Plantae,Charophyta,Equisetopsida,Osmundales,Osmundaceae,Todea,King Fern,South Australia : Conservation Status | New Zealand Sensitive Species List for Vascular Plants,
https://id.biodiversity.org.au/node/apni/2916870,Wisteria sinensis,(Sims) DC.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Wisteria,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2916884,Cosmos bipinnatus,Cav.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Cosmos,Cosmos,,Non-native species
https://id.biodiversity.org.au/node/apni/2916908,Chamaecrista mimosoides,(L.) Greene,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Chamaecrista,Fiveleaf Cassia,,Non-native species
https://id.biodiversity.org.au/node/apni/2917006,Cenchrus americanus,(L.) Morrone,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Cenchrus,,,Non-native species
https://id.biodiversity.org.au/node/apni/2917012,Myrsine porosa,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Ericales,Primulaceae,Myrsine,,,
https://id.biodiversity.org.au/node/apni/2917030,Owenia venosa,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Meliaceae,Owenia,Tulipwood,,
https://id.biodiversity.org.au/node/apni/2917125,Barringtonia asiatica,(L.) Kurz,species,Plantae,Charophyta,Equisetopsida,Ericales,Lecythidaceae,Barringtonia,Mango Pine,,
https://id.biodiversity.org.au/node/apni/2917484,Soliva anthemifolia,(Juss.) Sweet,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Soliva,Button Burweed,,Non-native species
https://id.biodiversity.org.au/node/apni/2917503,Enteropogon unispiceus,(F.Muell.) Clayton,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Enteropogon,,,
https://id.biodiversity.org.au/node/apni/2917515,Calostemma luteum,Sims,species,Plantae,Charophyta,Equisetopsida,Asparagales,Amaryllidaceae,Calostemma,Native Daffodil,Queensland : Conservation Status | Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2917594,Photinia serratifolia,(Desf.) Kalkman,species,Plantae,Charophyta,Equisetopsida,Rosales,Rosaceae,Photinia,Christmas Berry,,
https://id.biodiversity.org.au/node/apni/2917642,Hibiscus rosa-sinensis,L.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Hibiscus,Chinese Hibiscus,,
https://id.biodiversity.org.au/node/apni/2917795,Boronia parviflora,Sm.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Rutaceae,Boronia,Swamp Boronia,South Australia : Conservation Status,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2917828,Leucopogon biflorus,R.Br.,species,Plantae,Charophyta,Equisetopsida,Ericales,Ericaceae,Leucopogon,Twin-flower Beard-heath,,
https://id.biodiversity.org.au/node/apni/2918060,Aeschynomene falcata,(Poir.) DC.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Aeschynomene,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2918067,Cakile edentula,(Bigelow) Hook.,species,Plantae,Charophyta,Equisetopsida,Brassicales,Brassicaceae,Cakile,Sea Rocket,,
https://id.biodiversity.org.au/node/apni/2918100,Triumfetta rhomboidea,Jacq.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Triumfetta,Chinese Burr,,
https://id.biodiversity.org.au/node/apni/2918108,Mecardonia procumbens,(Mill.) Small,species,Plantae,Charophyta,Equisetopsida,Lamiales,Plantaginaceae,Mecardonia,Conoco Plant,,Non-native species
https://id.biodiversity.org.au/node/apni/2918313,Cynanchum bowmanii,S.T.Blake,species,Plantae,Charophyta,Equisetopsida,Gentianales,Apocynaceae,Cynanchum,Pear-fruited Milk Vine,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2918344,Plumbago auriculata,Lam.,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Plumbaginaceae,Plumbago,Plumbago,,
https://id.biodiversity.org.au/node/apni/2918420,Floydia praealta,(F.Muell.) L.A.S.Johnson & B.G.Briggs,species,Plantae,Charophyta,Equisetopsida,Proteales,Proteaceae,Floydia,Beefwood,Queensland : Conservation Status | EPBC Act Threatened Species | New South Wales : Conservation Status,
https://id.biodiversity.org.au/node/apni/2918469,Denhamia bilocularis,(F.Muell.) M.P.Simmons,species,Plantae,Charophyta,Equisetopsida,Celastrales,Celastraceae,Denhamia,,,
https://id.biodiversity.org.au/node/apni/2918489,Hydrocotyle sibthorpioides,Lam.,species,Plantae,Charophyta,Equisetopsida,Apiales,Araliaceae,Hydrocotyle,,,
https://id.biodiversity.org.au/node/apni/2918995,Ranunculus inundatus,R.Br. ex DC.,species,Plantae,Charophyta,Equisetopsida,Ranunculales,Ranunculaceae,Ranunculus,River Buttercup,South Australia : Conservation Status,
https://id.biodiversity.org.au/node/apni/2919007,Cichorium intybus,L.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Cichorium,Chicory,,Non-native species
https://id.biodiversity.org.au/node/apni/2919023,Prunus laurocerasus,L.,species,Plantae,Charophyta,Equisetopsida,Rosales,Rosaceae,Prunus,Cherry Laurel,,
https://id.biodiversity.org.au/node/apni/2919130,Hydrocotyle bonariensis,Lam.,species,Plantae,Charophyta,Equisetopsida,Apiales,Araliaceae,Hydrocotyle,,,
https://id.biodiversity.org.au/node/apni/2919181,Lepidosperma elatius,Labill.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Lepidosperma,Tall Sword-sedge,,
https://id.biodiversity.org.au/node/apni/2919223,Lindsaea linearis,Sw.,species,Plantae,Charophyta,Equisetopsida,Polypodiales,Lindsaeaceae,Lindsaea,Screw Fern,,
https://id.biodiversity.org.au/node/apni/2919231,Pelargonium tomentosum,Jacq.,species,Plantae,Charophyta,Equisetopsida,Geraniales,Geraniaceae,Pelargonium,,,
https://id.biodiversity.org.au/node/apni/2919261,Rhodomyrtus tomentosa,(Aiton) Hassk.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,,,,
https://id.biodiversity.org.au/node/apni/2919383,Nymphaea mexicana,Zucc.,species,Plantae,Charophyta,Equisetopsida,Nymphaeales,Nymphaeaceae,Nymphaea,Yellow Waterlily,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2919403,Laxmannia compacta,Conran & P.I.Forst.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Asparagaceae,Laxmannia,,,
https://id.biodiversity.org.au/node/apni/2919410,Eucalyptus cameronii,Blakely & McKie,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Diehard Stringybark,,
https://id.biodiversity.org.au/node/apni/2919504,Schotia brachypetala,Sond.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Schotia,,,Non-native species
https://id.biodiversity.org.au/node/apni/2919590,Alocasia macrorrhizos,(L.) G.Don,species,Plantae,Charophyta,Equisetopsida,Alismatales,Araceae,Alocasia,Cunjevoi,,Non-native species
https://id.biodiversity.org.au/node/apni/2919625,Potamogeton ochreatus,Raoul,species,Plantae,Charophyta,Equisetopsida,Alismatales,Potamogetonaceae,Potamogeton,Blunt Pondweed,South Australia : Conservation Status | Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2919724,Senecio esleri,C.J.Webb,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Senecio,,,
https://id.biodiversity.org.au/node/apni/2919763,Senecio prenanthoides,A.Rich.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Senecio,Common Fireweed,,
https://id.biodiversity.org.au/node/apni/2919806,Cassia grandis,L.f.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Cassia,,,Non-native species
https://id.biodiversity.org.au/node/apni/2919816,Glycosmis trifoliata,(Blume) Spreng.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Rutaceae,Glycosmis,"Mulindj (bardi, W.a.)",,Non-native species | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2919830,Australopyrum pectinatum,(Labill.) Á.Löve,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Australopyrum,Comb Wheat Grass,,
https://id.biodiversity.org.au/node/apni/2919874,Callisia fragrans,(Lindl.) Woodson,species,Plantae,Charophyta,Equisetopsida,Commelinales,Commelinaceae,Callisia,Fragrant Inch Plant,,
https://id.biodiversity.org.au/node/apni/2919896,Allamanda blanchetti,A.DC.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Apocynaceae,Allamanda,Purple Allamanda,,
https://id.biodiversity.org.au/node/apni/2919919,Petrophile shirleyae,F.M.Bailey,species,Plantae,Charophyta,Equisetopsida,Proteales,Proteaceae,Petrophile,Conesticks,,
https://id.biodiversity.org.au/node/apni/2920041,Cenchrus purpureus,(Schumach.) Morrone,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Cenchrus,,,Non-native species | Weeds listing  Queensland Government | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2920054,Aristida acuta,S.T.Blake,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Aristida,,,
https://id.biodiversity.org.au/node/apni/2920084,Acacia mariae,Pedley,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,,,Non-native species | Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2920104,Emmenosperma alphitonioides,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Rosales,Rhamnaceae,Emmenosperma,Bonewood,,
https://id.biodiversity.org.au/node/apni/2920282,Stylosanthes viscosa,(L.) Sw.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Stylosanthes,,,Non-native species
https://id.biodiversity.org.au/node/apni/2920331,Astrotricha pterocarpa,Benth.,species,Plantae,Charophyta,Equisetopsida,Apiales,Araliaceae,Astrotricha,,,
https://id.biodiversity.org.au/node/apni/2920407,Ulmus parvifolia,Jacq.,species,Plantae,Charophyta,Equisetopsida,Rosales,Ulmaceae,Ulmus,,,
https://id.biodiversity.org.au/node/apni/2920420,Graptophyllum ilicifolium,(F.Muell.) F.Muell. ex Benth.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Acanthaceae,Graptophyllum,Prickly Fuchsia,Queensland : Conservation Status | EPBC Act Threatened Species,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2920526,Verbascum virgatum,Stokes,species,Plantae,Charophyta,Equisetopsida,Lamiales,Scrophulariaceae,Verbascum,Twiggy Mullein,,Non-native species
https://id.biodiversity.org.au/node/apni/2920564,Croton acronychioides,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Euphorbiaceae,Croton,Large Green Leaved Cascarilla,,Non-native species
https://id.biodiversity.org.au/node/apni/2920618,Melochia corchorifolia,L.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Melochia,,,
https://id.biodiversity.org.au/node/apni/2920702,Misopates orontium,(L.) Raf.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Plantaginaceae,Misopates,Lesser Snapdragon,,Non-native species
https://id.biodiversity.org.au/node/apni/2920730,Desmodium varians,(Labill.) G.Don,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Desmodium,Slender Ticktrefoil,Tasmania : Conservation Status,
https://id.biodiversity.org.au/node/apni/2920789,Opuntia stricta,(Haw.) Haw.,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Cactaceae,Opuntia,Spiny Pest Pear,,Weeds of National Significance (WoNS) as at Feb. 2013 | Non-native species | WA State Notifiable Pests | Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2920854,Isolepis cernua,(Vahl) Roem. & Schult.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Isolepis,Nodding Club-rush,,
https://id.biodiversity.org.au/node/apni/2920882,Alectryon connatus,(F.Muell.) Radlk.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Sapindaceae,Alectryon,Alectryon,,
https://id.biodiversity.org.au/node/apni/2920944,Briza minor,L.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Briza,Small Shivery Grass,,Non-native species
https://id.biodiversity.org.au/node/apni/2920954,Pilea microphylla,(L.) Liebm.,species,Plantae,Charophyta,Equisetopsida,Rosales,Urticaceae,Pilea,Artillery Plant,,
https://id.biodiversity.org.au/node/apni/2920963,Lobelia stenophylla,Benth.,species,Plantae,Charophyta,Equisetopsida,Asterales,Campanulaceae,Lobelia,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2921009,Hovea lorata,I.Thomps.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Hovea,,,
https://id.biodiversity.org.au/node/apni/2921019,Schoenus paludosus,(R.Br.) Poir.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Schoenus,,,
https://id.biodiversity.org.au/node/apni/2921063,Litsea leefeana,(F.Muell.) Merr.,species,Plantae,Charophyta,Equisetopsida,Laurales,Lauraceae,Litsea,Sycamore,,
https://id.biodiversity.org.au/node/apni/2921161,Leptospermum myrsinoides,Schltdl.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Leptospermum,Heath Teatree,,
https://id.biodiversity.org.au/node/apni/2921226,Tephrosia nana,Kotschy ex Schweinf.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Tephrosia,,,Non-native species
https://id.biodiversity.org.au/node/apni/2921297,Cassia brewsteri,(F.Muell.) Benth.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Cassia,Bean Tree,,Non-native species
https://id.biodiversity.org.au/node/apni/3960668,Malvaviscus arboreus,Cav.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Malvaviscus,Wax Mallow,,
https://id.biodiversity.org.au/node/apni/4057099,Streblus pendulinus,(Endl.) F.Muell.,species,Plantae,Charophyta,Equisetopsida,Rosales,Moraceae,Streblus,White Handlewood,EPBC Act Threatened Species,
https://id.biodiversity.org.au/node/apni/4346879,Einadia nutans,(R.Br.) A.J.Scott,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Chenopodiaceae,Einadia,Climbing Saltbush,,
https://id.biodiversity.org.au/node/apni/4347584,Crotalaria medicaginea,Lam.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Crotalaria,Trefoil Rattlepod,,Non-native species
https://id.biodiversity.org.au/node/apni/4663508,Vigna lanceolata,Benth.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Vigna,Maloga Bean,,
https://id.biodiversity.org.au/node/apni/5272169,Eucalyptus globulus,Labill.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Blue Gum,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/6880237,Strobilanthes hamiltoniana,(Steud.) Bosser & Heine,species,Plantae,Charophyta,Equisetopsida,Lamiales,Acanthaceae,Strobilanthes,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/6890787,Crinum arenarium,Herb.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Amaryllidaceae,Crinum,Dirringgirl-dirringgirl,Queensland : Conservation Status,Non-native species
https://id.biodiversity.org.au/node/apni/6894466,Pleiogynium timoriense,(DC.) Leenh.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Anacardiaceae,Pleiogynium,Tulip Plum,,
https://id.biodiversity.org.au/node/apni/6933072,Lomandra obliqua,(Thunb.) J.F.Macbr.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Asparagaceae,Lomandra,,,
https://id.biodiversity.org.au/node/apni/6940570,Apowollastonia spilanthoides,(F.Muell.) Orchard,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Apowollastonia,,,
